isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
0143124544,9780143124542,ME BEFORE YOU,Jojo Moyes,9,28,http://www.amazon.com/Me-Before-You-A-Novel/dp/0143124544?tag=NYTBS-20,trade-fiction-paperback,"A young woman who has barely been farther afield than her English village finds herself while caring for a wealthy, embittered quadriplegic.",2014-02-23
0062313630,9780062313638,LABOR DAY,Joyce Maynard,10,4,http://www.amazon.com/Labor-Day-Movie-Tie-Edition/dp/0062313630?tag=NYTBS-20,trade-fiction-paperback,"One holiday weekend in New Hampshire, the lives of a single mother and her son are irrevocably changed when they show kindness to a stranger with a terrible secret; the basis for the movie.",2014-02-23
1451681755,9781451681758,THE LIGHT BETWEEN OCEANS,M L Stedman,11,45,http://www.amazon.com/The-Light-Between-Oceans-Novel-ebook/dp/B0064CL1T2?tag=NYTBS-20,trade-fiction-paperback,An Australian lighthouse keeper and his wife decide to keep a baby who has washed ashore.,2014-02-23
0316204269,9780316204262,"WHERE'D YOU GO, BERNADETTE",Maria Semple,12,45,http://www.amazon.com/Whered-You-Go-Bernadette-Novel-ebook/dp/B006L8942U?tag=NYTBS-20,trade-fiction-paperback,"A teenage daughter compiles emails, official documents and secret correspondence in an effort to find her eccentric mother.",2014-02-23
0812984250,9780812984255,TENTH OF DECEMBER,George Saunders,13,5,http://www.amazon.com/Tenth-December-Stories-George-Saunders/dp/0812984250?tag=NYTBS-20,trade-fiction-paperback,Saunders’s relentless humor and generosity of spirit keep his highly moral tales from succumbing to life’s darker aspects.,2014-02-23
0307743721,9780307743725,DEAR LIFE,Alice Munro,14,18,http://www.amazon.com/Dear-Life-Stories-Alice-Munro-ebook/dp/B0084TWN9K?tag=NYTBS-20,trade-fiction-paperback,"The latest collection of stories — some ""autobiographical in feeling, though not, sometimes, entirely so in fact"" — by this year's winner of the Nobel Prize in Literature.",2014-02-23
0770436420,9780770436421,A CONSTELLATION OF VITAL PHENOMENA,Anthony Marra,15,1,http://www.amazon.com/Constellation-Vital-Phenomena-Novel/dp/0770436420?tag=NYTBS-20,trade-fiction-paperback,"A doctor in war-torn Chechnya takes in an unlikely pair: a girl whose father was taken by Russian soldiers, and the girl's neighbor, who finds her hiding in the forest with a strange suitcase.",2014-02-23
0061928178,9780061928178,BEAUTIFUL RUINS,Jess Walter,16,45,http://www.amazon.com/Beautiful-Ruins-Novel-Jess-Walter/dp/0061928178?tag=NYTBS-20,trade-fiction-paperback,"Ruins both emotional and architectural, in Italy, Hollywood and elsewhere, figure in this sweeping novel.",2014-02-23
0345803493,9780345803498,FIFTY SHADES DARKER,E L James,17,91,http://www.amazon.com/Fifty-Shades-Darker-E-James/dp/0345803493?tag=NYTBS-20,trade-fiction-paperback,"Daunted by Christian's dark secrets, Anastasia ends their relationship — but desire still dominates her every thought; the second book in a trilogy.",2014-02-23
0345803507,9780345803504,FIFTY SHADES FREED,E L James,18,89,http://www.amazon.com/Fifty-Shades-Freed-Three-Trilogy/dp/0345803507?tag=NYTBS-20,trade-fiction-paperback,"Reunited, Anastasia and Christian face a world of possibilities, and unexpected challenges; the final volume in a trilogy.",2014-02-23
1439142017,9781439142011,THE FLAMETHROWERS,Rachel Kushner,19,2,http://www.amazon.com/The-Flamethrowers-Rachel-Kushner/dp/1439142017?tag=NYTBS-20,trade-fiction-paperback,An impressionable artist navigates the volatile worlds of New York and Rome in the 1970s.,2014-02-23
0062120409,9780062120403,THE SON,Philipp Meyer,20,2,http://www.amazon.com/The-Son-Philipp-Meyer/dp/0062120409?tag=NYTBS-20,trade-fiction-paperback,"A multigenerational saga of power, blood, land and oil that follows the rise of one Texas family, from Comanche raids to the present.",2014-02-23
0345807154,9780345807151,COCKROACHES,Jo Nesbo,1,1,http://www.amazon.com/Cockroaches-Second-Inspector-Vintage-Original-ebook/dp/B00FO5YFX4?tag=NYTBS-20,trade-fiction-paperback,"When the Norwegian ambassador to Thailand is found dead in a Bangkok brothel, Inspector Harry Hole is dispatched from Oslo to help hush up the case.",2014-03-02
0544320425,9780544320420,WINTER'S TALE,Mark Helprin,2,4,http://www.amazon.com/Winters-Tale-Mark-Helprin-ebook/dp/B007XA3KUM?tag=NYTBS-20,trade-fiction-paperback,"In 19th-century New York, an Irish burglar begins a love affair with a beautiful concert pianist dying of consumption; the basis for the movie.",2014-03-02
0061950726,9780061950728,ORPHAN TRAIN,Christina Baker Kline,3,26,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,trade-fiction-paperback,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s. ,2014-03-02
0345803485,9780345803481,FIFTY SHADES OF GREY,E L James,4,101,http://www.amazon.com/Fifty-Shades-Grey-Book-Trilogy/dp/0345803485?tag=NYTBS-20,trade-fiction-paperback,An inexperienced college student falls in love with a tortured man who has particular sexual tastes; the first book in a trilogy.,2014-03-02
1476738602,9781476738604,THE TRAITOR'S WIFE,Allison Pataki,5,1,http://www.amazon.com/The-Traitors-Wife-A-Novel-ebook/dp/B00DPM7UJY?tag=NYTBS-20,trade-fiction-paperback,"A novel about Peggy Shippen Arnold, the wife of Benedict Arnold and mastermind behind America’s most infamous act of treason.",2014-03-02
0316176494,9780316176491,LIFE AFTER LIFE,Kate Atkinson,6,6,http://www.amazon.com/Life-After-A-Novel-ebook/dp/B008TUQ60G?tag=NYTBS-20,trade-fiction-paperback,"Atkinson’s heroine, born in 1910, keeps dying and dying again, as she experiences the alternate courses her destiny might have taken.",2014-03-02
0307341577,9780307341570,DARK PLACES,Gillian Flynn,7,32,http://www.amazon.com/Dark-Places-Novel-Gillian-Flynn/dp/0307341577?tag=NYTBS-20,trade-fiction-paperback,"A woman who, as a child, was spared when her mother and sisters were murdered begins to reinvestigate the case against her imprisoned brother. The results are surprising.",2014-03-02
0307475506,9780307475503,A WEEK IN WINTER,Maeve Binchy,8,6,http://www.amazon.com/A-Week-Winter-Maeve-Binchy/dp/0307475506?tag=NYTBS-20,trade-fiction-paperback,"Peeking into the lives of people from various walks of life brought together at a newly opened inn on Ireland's west coast; the final novel by Binchy, who died in 2012.",2014-03-02
0345803493,9780345803498,FIFTY SHADES DARKER,E L James,9,92,http://www.amazon.com/Fifty-Shades-Darker-E-James/dp/0345803493?tag=NYTBS-20,trade-fiction-paperback,"Daunted by Christian's dark secrets, Anastasia ends their relationship — but desire still dominates her every thought; the second book in a trilogy.",2014-03-02
0143124544,9780143124542,ME BEFORE YOU,Jojo Moyes,10,29,http://www.amazon.com/Me-Before-You-A-Novel/dp/0143124544?tag=NYTBS-20,trade-fiction-paperback,"A young woman who has barely been farther afield than her English village finds herself while caring for a wealthy, embittered quadriplegic.",2014-03-02
1455515957,9781455515950,SECOND HONEYMOON,James Patterson and Howard Roughan,11,1,http://www.amazon.com/Second-Honeymoon-James-Patterson/dp/1455515965?tag=NYTBS-20,trade-fiction-paperback,"As he investigates the murder of a pair of newlyweds, the F.B.I. agent John O’Hara crosses paths with Special Agent Sarah Brubaker, who's hunting another serial killer.",2014-03-02
0345803507,9780345803504,FIFTY SHADES FREED,E L James,12,90,http://www.amazon.com/Fifty-Shades-Freed-Three-Trilogy/dp/0345803507?tag=NYTBS-20,trade-fiction-paperback,"Reunited, Anastasia and Christian face a world of possibilities, and unexpected challenges; the final volume in a trilogy.",2014-03-02
0061122416,9780061122415,THE ALCHEMIST,Paulo Coelho,13,291,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,trade-fiction-paperback,"In this fable, a Spanish shepherd boy ventures to Egypt in search of treasure and his destiny.",2014-03-02
0316204269,9780316204262,"WHERE'D YOU GO, BERNADETTE",Maria Semple,14,46,http://www.amazon.com/Whered-You-Go-Bernadette-Novel-ebook/dp/B006L8942U?tag=NYTBS-20,trade-fiction-paperback,"A teenage daughter compiles emails, official documents and secret correspondence in an effort to find her eccentric mother.",2014-03-02
1451681755,9781451681758,THE LIGHT BETWEEN OCEANS,M L Stedman,15,46,http://www.amazon.com/The-Light-Between-Oceans-Novel-ebook/dp/B0064CL1T2?tag=NYTBS-20,trade-fiction-paperback,An Australian lighthouse keeper and his wife decide to keep a baby who has washed ashore.,2014-03-02
0062313630,9780062313638,LABOR DAY,Joyce Maynard,16,5,http://www.amazon.com/Labor-Day-Movie-Tie-Edition/dp/0062313630?tag=NYTBS-20,trade-fiction-paperback,"One holiday weekend in New Hampshire, the lives of a single mother and her son are irrevocably changed when they show kindness to a stranger with a terrible secret; the basis for the movie.",2014-03-02
042527294X,9780425272947,LETTING GO,Maya Banks,17,2,http://www.amazon.com/Letting-Go-The-Surrender-Trilogy-ebook/dp/B00ED27A04?tag=NYTBS-20,trade-fiction-paperback,A widow and her late husband's best friend encounter each other in a club devoted to the darker edges of desire.,2014-03-02
1455549126,9781455549122,DEADLINE,Sandra Brown,18,1,http://www.amazon.com/Deadline-Sandra-Brown/dp/1455549126?tag=NYTBS-20,trade-fiction-paperback,"A journalist who has recently returned from Afghanistan pursues a story about a former Marine, the son of terrorists from 40 years ago.",2014-03-02
0061928178,9780061928178,BEAUTIFUL RUINS,Jess Walter,19,46,http://www.amazon.com/Beautiful-Ruins-Novel-Jess-Walter/dp/0061928178?tag=NYTBS-20,trade-fiction-paperback,"Ruins both emotional and architectural, in Italy, Hollywood and elsewhere, figure in this sweeping novel.",2014-03-02
1439142017,9781439142011,THE FLAMETHROWERS,Rachel Kushner,20,3,http://www.amazon.com/The-Flamethrowers-Rachel-Kushner/dp/1439142017?tag=NYTBS-20,trade-fiction-paperback,An impressionable artist navigates the volatile worlds of New York and Rome in the 1970s.,2014-03-02
0544320425,9780544320420,WINTER'S TALE,Mark Helprin,1,5,http://www.amazon.com/Winters-Tale-Mark-Helprin-ebook/dp/B007XA3KUM?tag=NYTBS-20,trade-fiction-paperback,"In 19th-century New York, an Irish burglar begins a love affair with a beautiful concert pianist dying of consumption; the basis for the movie.",2014-03-09
0061950726,9780061950728,ORPHAN TRAIN,Christina Baker Kline,2,27,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,trade-fiction-paperback,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s. ,2014-03-09
0345807154,9780345807151,COCKROACHES,Jo Nesbo,3,2,http://www.amazon.com/Cockroaches-Second-Inspector-Vintage-Original-ebook/dp/B00FO5YFX4?tag=NYTBS-20,trade-fiction-paperback,"When the Norwegian ambassador to Thailand is found dead in a Bangkok brothel, Inspector Harry Hole is dispatched from Oslo to help hush up the case.",2014-03-09
0316176494,9780316176491,LIFE AFTER LIFE,Kate Atkinson,4,7,http://www.amazon.com/Life-After-A-Novel-ebook/dp/B008TUQ60G?tag=NYTBS-20,trade-fiction-paperback,"Atkinson’s heroine, born in 1910, keeps dying and dying again, as she experiences the alternate courses her destiny might have taken.",2014-03-09
0307341577,9780307341570,DARK PLACES,Gillian Flynn,5,33,http://www.amazon.com/Dark-Places-Novel-Gillian-Flynn/dp/0307341577?tag=NYTBS-20,trade-fiction-paperback,"A woman who, as a child, was spared when her mother and sisters were murdered begins to reinvestigate the case against her imprisoned brother.",2014-03-09
0345803485,9780345803481,FIFTY SHADES OF GREY,E L James,6,102,http://www.amazon.com/Fifty-Shades-Grey-Book-Trilogy/dp/0345803485?tag=NYTBS-20,trade-fiction-paperback,An inexperienced college student falls in love with a tortured man who has particular sexual tastes; the first book in a trilogy.,2014-03-09
0143124544,9780143124542,ME BEFORE YOU,Jojo Moyes,7,30,http://www.amazon.com/Me-Before-You-A-Novel/dp/0143124544?tag=NYTBS-20,trade-fiction-paperback,"A young woman who has barely been farther afield than her English village finds herself while caring for a wealthy, embittered quadriplegic.",2014-03-09
0307475506,9780307475503,A WEEK IN WINTER,Maeve Binchy,8,7,http://www.amazon.com/A-Week-Winter-Maeve-Binchy/dp/0307475506?tag=NYTBS-20,trade-fiction-paperback,"Peeking into the lives of people from various walks of life brought together at a newly opened inn on Ireland's west coast; the final novel by Binchy, who died in 2012.",2014-03-09
1476738602,9781476738604,THE TRAITOR'S WIFE,Allison Pataki,9,2,http://www.amazon.com/The-Traitors-Wife-A-Novel-ebook/dp/B00DPM7UJY?tag=NYTBS-20,trade-fiction-paperback,"A novel about Peggy Shippen Arnold, the wife of Benedict Arnold and mastermind behind America’s most infamous act of treason.",2014-03-09
0345803493,9780345803498,FIFTY SHADES DARKER,E L James,10,93,http://www.amazon.com/Fifty-Shades-Darker-E-James/dp/0345803493?tag=NYTBS-20,trade-fiction-paperback,"Daunted by Christian's dark secrets, Anastasia ends their relationship — but desire still dominates her every thought; the second book in a trilogy.",2014-03-09
0307341550,9780307341556,SHARP OBJECTS,Gillian Flynn,11,15,http://www.amazon.com/Sharp-Objects-Novel-Gillian-Flynn/dp/0307341550?tag=NYTBS-20,trade-fiction-paperback,"Fresh from a stay at a psychiatric hospital, a newspaper reporter returns (reluctantly) to her hometown to cover the murders of two girls.",2014-03-09
0316204269,9780316204262,"WHERE'D YOU GO, BERNADETTE",Maria Semple,12,47,http://www.amazon.com/Whered-You-Go-Bernadette-Novel-ebook/dp/B006L8942U?tag=NYTBS-20,trade-fiction-paperback,"A teenage daughter compiles emails, official documents and secret correspondence in an effort to find her eccentric mother.",2014-03-09
1455515957,9781455515950,SECOND HONEYMOON,James Patterson and Howard Roughan,13,2,http://www.amazon.com/Second-Honeymoon-James-Patterson/dp/1455515965?tag=NYTBS-20,trade-fiction-paperback,"As he investigates the murder of a pair of newlyweds, the F.B.I. agent John O’Hara crosses paths with Special Agent Sarah Brubaker, who's hunting another serial killer.",2014-03-09
0061122416,9780061122415,THE ALCHEMIST,Paulo Coelho,14,292,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,trade-fiction-paperback,"In this fable, a Spanish shepherd boy ventures to Egypt in search of treasure and his destiny.",2014-03-09
1451681755,9781451681758,THE LIGHT BETWEEN OCEANS,M L Stedman,15,47,http://www.amazon.com/The-Light-Between-Oceans-Novel-ebook/dp/B0064CL1T2?tag=NYTBS-20,trade-fiction-paperback,An Australian lighthouse keeper and his wife decide to keep a baby who has washed ashore.,2014-03-09
0061928178,9780061928178,BEAUTIFUL RUINS,Jess Walter,16,47,http://www.amazon.com/Beautiful-Ruins-Novel-Jess-Walter/dp/0061928178?tag=NYTBS-20,trade-fiction-paperback,"Ruins both emotional and architectural, in Italy, Hollywood and elsewhere, figure in this sweeping novel.",2014-03-09
042527294X,9780425272947,LETTING GO,Maya Banks,17,3,http://www.amazon.com/Letting-Go-The-Surrender-Trilogy-ebook/dp/B00ED27A04?tag=NYTBS-20,trade-fiction-paperback,A widow and her late husband's best friend encounter each other in a club devoted to the darker edges of desire.,2014-03-09
1439142017,9781439142011,THE FLAMETHROWERS,Rachel Kushner,18,4,http://www.amazon.com/The-Flamethrowers-Rachel-Kushner/dp/1439142017?tag=NYTBS-20,trade-fiction-paperback,An impressionable artist navigates the volatile worlds of New York and Rome in the 1970s.,2014-03-09
0307743721,9780307743725,DEAR LIFE,Alice Munro,19,19,http://www.amazon.com/Dear-Life-Stories-Alice-Munro-ebook/dp/B0084TWN9K?tag=NYTBS-20,trade-fiction-paperback,"The latest collection of stories — some ""autobiographical in feeling, though not, sometimes, entirely so in fact"" — by the winner of the 2013 Nobel Prize in Literature.",2014-03-09
